,filmid,raiting,tittle
2013,94469.0,4.0,Red Dog (2011)
2014,8618.0,4.0,Johnny Guitar (1954)
2015,341.0,4.0,Double Happiness (1994)
2016,8593.0,4.0,Juice (1992)
2017,26249.0,4.0,They Call Me Trinity (1971)
2018,26252.0,4.0,"New Leaf, A (1971)"
2019,5977.0,4.0,Where's Poppa? (1970)
2020,30822.0,4.0,In Good Company (2004)
2021,83803.0,4.0,Day & Night (2010)
2022,30701.0,4.0,Chimes at Midnight (Campanadas a medianoche) (1965)
2023,83293.0,4.0,Waste Land (2010)
2024,83177.0,4.0,Yogi Bear (2010)
2025,33421.0,4.0,Dear Wendy (2005)
2026,2984.0,4.0,On Any Sunday (1971)
2027,79599.0,4.0,Operation Endgame (2010)
2028,31116.0,4.0,Sergeant York (1941)
2029,488.0,4.0,M. Butterfly (1993)
2030,1428.0,4.0,Angel Baby (1995)
2031,30952.0,4.0,Last Train from Gun Hill (1959)
2032,83132.0,4.0,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)"
2033,1423.0,4.0,Hearts and Minds (1996)
2034,31032.0,4.0,"Last Horror Movie, The (2003)"
2035,1450.0,4.0,Prisoner of the Mountains (Kavkazsky plennik) (1996)
2036,79224.0,4.0,"Karate Kid, The (2010)"
2037,83827.0,4.0,Marwencol (2010)
2038,27878.0,4.0,Born into Brothels (2004)
2039,27851.0,4.0,"Fond Kiss, A (Ae Fond Kiss...) (2004)"
2040,27847.0,4.0,Game Over: Kasparov and the Machine (2003)
2041,33621.0,4.0,Somersault (2004)
2042,33722.0,4.0,Ladies in Lavender (2004)
2043,33779.0,4.0,Eddie Izzard: Dress to Kill (1999)
2044,27820.0,4.0,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)"
2045,1470.0,4.0,Rhyme & Reason (1997)
2046,27800.0,4.0,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003)
2047,27790.0,4.0,Millions (2004)
2048,33903.0,4.0,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)"
2049,34051.0,4.0,My Brilliant Career (1979)
2050,34063.0,4.0,Gambit (1966)
2051,84187.0,4.0,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009)
2052,1421.0,4.0,Grateful Dead (1995)
2053,31123.0,4.0,Ruby & Quentin (Tais-toi!) (2003)
2054,26271.0,4.0,Lady Sings the Blues (1972)
2055,32261.0,4.0,Thirty Seconds Over Tokyo (1944)
2056,32139.0,4.0,"Agony and the Ecstasy, The (1965)"
2057,32162.0,4.0,My Sister Eileen (1955)
2058,81276.0,4.0,South of the Border (2009)
2059,32179.0,4.0,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958)
2060,32213.0,4.0,Cube Zero (2004)
2061,32234.0,4.0,Julia (1977)
2062,32291.0,4.0,Melinda and Melinda (2004)
2063,33340.0,4.0,Kids Return (Kizzu ritân) (1996)
2064,32383.0,4.0,Finian's Rainbow (1968)
2065,32770.0,4.0,Brothers (Brødre) (2004)
2066,32582.0,4.0,"Wild Parrots of Telegraph Hill, The (2003)"
2067,80139.0,4.0,Jackass 2.5 (2007)
2068,80846.0,4.0,Devil (2010)
2069,80572.0,4.0,I'm Still Here (2010)
2070,81817.0,4.0,Carlos (2010)
2071,31973.0,4.0,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948)
2072,31923.0,4.0,"Three Musketeers, The (1973)"
2073,31903.0,4.0,Zelary (2003)
2074,31807.0,4.0,Dot the I (2003)
2075,31689.0,4.0,Inside Deep Throat (2005)
2076,521.0,4.0,Romeo Is Bleeding (1993)
2077,81880.0,4.0,Wedding Belles (2007)
2078,82037.0,4.0,"Tillman Story, The (2010)"
2079,82093.0,4.0,London Boulevard (2010)
2080,33036.0,4.0,"Eiger Sanction, The (1975)"
2081,79870.0,4.0,Smash His Camera (2010)
2082,1351.0,4.0,Blood and Wine (Blood & Wine) (1996)
2083,31347.0,4.0,Christmas in July (1940)
2084,1349.0,4.0,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986)
2085,31247.0,4.0,"Fighting Sullivans, The (Sullivans, The) (1944)"
2086,33312.0,4.0,"Cocoanuts, The (1929)"
2087,84273.0,4.0,Zeitgeist: Moving Forward (2011)
2088,27741.0,4.0,"Twilight Samurai, The (Tasogare Seibei) (2002)"
2089,476.0,4.0,"Inkwell, The (1994)"
2090,86504.0,4.0,Voices from the List (2004)
2091,26622.0,4.0,Dominick and Eugene (1988)
2092,26649.0,4.0,Lonesome Dove (1989)
2093,78703.0,4.0,TiMER (2009)
2094,37731.0,4.0,Green Street Hooligans (a.k.a. Hooligans) (2005)
2095,86882.0,4.0,Midnight in Paris (2011)
2096,86781.0,4.0,Incendies (2010)
2097,1579.0,4.0,For Ever Mozart (1996)
2098,27717.0,4.0,Pearls and Pigs (Helmiä ja sikoja) (2003)
2099,26717.0,4.0,Begotten (1990)
2100,1316.0,4.0,Anna (1996)
2101,86142.0,4.0,13 Assassins (Jûsan-nin no shikaku) (2010)
2102,26761.0,4.0,Prime Suspect 2 (1992)
2103,26764.0,4.0,Captain America (1990)
2104,26782.0,4.0,"Mambo Kings, The (1992)"
2105,549.0,4.0,Thirty-Two Short Films About Glenn Gould (1993)
2106,26578.0,4.0,"Sacrifice, The (Offret - Sacraficatio) (1986)"
2107,26562.0,4.0,White Nights (1985)
2108,26560.0,4.0,"Unknown Soldier, The (Tuntematon sotilas) (1985)"
2109,87304.0,4.0,Beginners (2010)
2110,37976.0,4.0,"Flowers of St. Francis (Francesco, giullare di Dio) (1950)"
2111,26524.0,4.0,"Times of Harvey Milk, The (1984)"
2112,26491.0,4.0,To Be or Not to Be (1983)
2113,38095.0,4.0,"Bittersweet Life, A (Dalkomhan insaeng) (2005)"
2114,88280.0,4.0,Frontier of the Dawn (La frontière de l'aube) (2008)
2115,26413.0,4.0,Snake in the Eagle's Shadow (Se ying diu sau) (1978)
2116,26403.0,4.0,"Hobbit, The (1977)"
2117,88349.0,4.0,Almighty Thor (2011)
2118,88356.0,4.0,"Smurfs, The (2011)"
2119,77837.0,4.0,You Don't Know Jack (2010)
2120,26350.0,4.0,"Passenger, The (Professione: reporter) (1975)"
2121,89000.0,4.0,Carancho (2010)
2122,1554.0,4.0,"Pillow Book, The (1996)"
2123,1551.0,4.0,Buddy (1997)
2124,26812.0,4.0,Barbarians at the Gate (1993)
2125,27186.0,4.0,Kirikou and the Sorceress (Kirikou et la sorcière) (1998)
2126,84523.0,4.0,Kill! (Kiru) (1968)
2127,1490.0,4.0,B*A*P*S (1997)
2128,84637.0,4.0,Gnomeo & Juliet (2011)
2129,84770.0,4.0,Client 9: The Rise and Fall of Eliot Spitzer (2010)
2130,27611.0,4.0,Battlestar Galactica (2003)
2131,27515.0,4.0,Balzac and the Little Chinese Seamstress (Xiao cai feng) (2002)
2132,84980.0,4.0,Lapland Odyssey (Napapiirin sankarit) (2010)
2133,85259.0,4.0,Winnie the Pooh and the Honey Tree (1966)
2134,1504.0,4.0,Hollow Reed (1996)
2135,27397.0,4.0,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000)
2136,1509.0,4.0,All Over Me (1997)
2137,34536.0,4.0,The Great Raid (2005)
2138,34538.0,4.0,Asylum (2005)
2139,1514.0,4.0,Temptress Moon (Feng Yue) (1996)
2140,536.0,4.0,"Simple Twist of Fate, A (1994)"
2141,1317.0,4.0,I'm Not Rappaport (1996)
2142,85367.0,4.0,Just Go with It (2011)
2143,465.0,4.0,Heaven & Earth (1993)
2144,85397.0,4.0,Red Riding Hood (2011)
2145,27005.0,4.0,"Interview, The (1998)"
2146,79073.0,4.0,When You're Strange (2009)
2147,36539.0,4.0,"Thing About My Folks, The (2005)"
2148,37211.0,4.0,Go West (1940)
2149,78893.0,4.0,"Last Airbender, The (2010)"
2150,1318.0,4.0,Blue Juice (1995)
2151,85774.0,4.0,Senna (2010)
2152,26939.0,4.0,Drifting Clouds (Kauas pilvet karkaavat) (1996)
2153,26928.0,4.0,"Summer's Tale, A (Conte d'été) (1996)"
2154,26925.0,4.0,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996)
2155,26903.0,4.0,Whisper of the Heart (Mimi wo sumaseba) (1995)
2156,95591.0,4.0,Rat King (2012)
2157,8197.0,4.0,Hiroshima Mon Amour (1959)
2158,8196.0,4.0,Beyond the Valley of the Dolls (1970)
2159,6665.0,4.0,Dracula (1979)
2160,6646.0,4.0,Valley of the Dolls (1967)
2161,6648.0,4.0,Chunhyang (2000)
2162,48522.0,4.0,Stormbreaker (Alex Rider: Operation Stormbreaker) (2006)
2163,6652.0,4.0,Joe Kidd (1972)
2164,6653.0,4.0,"Keep, The (1983)"
2165,1102.0,4.0,American Strays (1996)
2166,102819.0,4.0,Behind the Candelabra (2013)
2167,48879.0,4.0,Catch a Fire (2006)
2168,6671.0,4.0,"Angel at My Table, An (1990)"
2169,1114.0,4.0,"Funeral, The (1996)"
2170,6672.0,4.0,War Photographer (2001)
2171,6678.0,4.0,"Handmaid's Tale, The (1990)"
2172,211.0,4.0,"Browning Version, The (1994)"
2173,6704.0,4.0,Home Room (2002)
2174,6645.0,4.0,THX 1138 (1971)
2175,6644.0,4.0,"Green Ray, The (Rayon vert, Le) (1986)"
2176,48660.0,4.0,"Elementary Particles, The (Elementarteilchen) (2006)"
2177,6639.0,4.0,Wait Until Dark (1967)
2178,102993.0,4.0,"Way, Way Back, The (2013)"
2179,6630.0,4.0,"Inn of the Sixth Happiness, The (1958)"
2180,6613.0,4.0,"Day of the Dolphin, The (1973)"
2181,103075.0,4.0,"Purge, The (2013)"
2182,6602.0,4.0,Brain Damage (1988)
2183,6592.0,4.0,"Secret Lives of Dentists, The (2002)"
2184,72386.0,4.0,Broken Embraces (Los abrazos rotos) (2009)
2185,103107.0,4.0,20 Feet from Stardom (Twenty Feet from Stardom) (2013)
2186,48741.0,4.0,"U.S. vs. John Lennon, The (2006)"
2187,6545.0,4.0,I Capture the Castle (2003)
2188,6533.0,4.0,"What's Up, Doc? (1972)"
2189,103335.0,4.0,Despicable Me 2 (2013)
2190,6528.0,4.0,Start the Revolution Without Me (1970)
2191,6723.0,4.0,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993)
2192,6735.0,4.0,"Rose, The (1979)"
2193,6747.0,4.0,"Adventures of Huckleberry Finn, The (1960)"
2194,6909.0,4.0,"Eye, The (Gin gwai) (Jian gui) (2002)"
2195,6984.0,4.0,"Tale of Two Cities, A (1935)"
2196,600.0,4.0,Love and a .45 (1994)
2197,73042.0,4.0,Alvin and the Chipmunks: The Squeakquel (2009)
2198,6980.0,4.0,Mr. Hobbs Takes a Vacation (1962)
2199,6976.0,4.0,Tales from the Crypt (1972)
2200,6971.0,4.0,Europa (Zentropa) (1991)
2201,6948.0,4.0,Tupac: Resurrection (2003)
2202,6945.0,4.0,My Architect: A Son's Journey (2003)
2203,100843.0,4.0,Oh Boy (A Coffee in Berlin) (2012)
2204,46919.0,4.0,End of the Spear (2005)
2205,6931.0,4.0,Mail Order Bride (2003)
2206,101360.0,4.0,"Call, The (2013)"
2207,6918.0,4.0,"Unvanquished, The (Aparajito) (1957)"
2208,6910.0,4.0,Kronos (a.k.a. Captain Kronos: Vampire Hunter) (1973)
2209,46959.0,4.0,Colour Me Kubrick: A True...ish Story (2005)
2210,6762.0,4.0,Yossi & Jagger (2002)
2211,6881.0,4.0,Pieces of April (2003)
2212,6864.0,4.0,"Concert for George, The (2003)"
2213,47124.0,4.0,"Ant Bully, The (2006)"
2214,6820.0,4.0,Ginger Snaps (2000)
2215,101741.0,4.0,Trance (2013)
2216,6816.0,4.0,Three O'Clock High (1987)
2217,6815.0,4.0,Into the Night (1985)
2218,47239.0,4.0,"Hurricane, The (1937)"
2219,47404.0,4.0,Mind Game (2004)
2220,6785.0,4.0,Seven Brides for Seven Brothers (1954)
2221,72720.0,4.0,"Single Man, A (2009)"
2222,6781.0,4.0,"Jacob the Liar (Jakob, der Lügner) (1975)"
2223,6780.0,4.0,"Brief History of Time, A (1991)"
2224,1123.0,4.0,"Perfect Candidate, A (1996)"
2225,6525.0,4.0,Nuts (1987)
2226,614.0,4.0,Loaded (1994)
2227,6986.0,4.0,Ben-Hur: A Tale of the Christ (1925)
2228,50685.0,4.0,Waitress (2007)
2229,6062.0,4.0,Lost in La Mancha (2002)
2230,6104.0,4.0,Monty Python Live at the Hollywood Bowl (1982)
2231,1059.0,4.0,William Shakespeare's Romeo + Juliet (1996)
2232,6176.0,4.0,Mr. Majestyk (1974)
2233,71468.0,4.0,Ink (2009)
2234,6181.0,4.0,"Red Badge of Courage, The (1951)"
2235,6195.0,4.0,Stone Reader (2002)
2236,49200.0,4.0,"Foreign Affair, A (1948)"
2237,635.0,4.0,"Family Thing, A (1996)"
2238,633.0,4.0,Denise Calls Up (1995)
2239,2250.0,4.0,Men Don't Leave (1990)
2240,2248.0,4.0,Say Anything... (1989)
2241,6232.0,4.0,Born Free (1966)
2242,6268.0,4.0,Raising Victor Vargas (2002)
2243,183.0,4.0,Mute Witness (1994)
2244,1055.0,4.0,Shadow Conspiracy (1997)
2245,6042.0,4.0,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002)
2246,6041.0,4.0,Amen. (2002)
2247,1054.0,4.0,Get on the Bus (1996)
2248,6027.0,4.0,Dogfight (1991)
2249,1053.0,4.0,Normal Life (1996)
2250,71464.0,4.0,"Serious Man, A (2009)"
2251,6003.0,4.0,Confessions of a Dangerous Mind (2002)
2252,6001.0,4.0,"King of Comedy, The (1983)"
2253,71462.0,4.0,"Cove, The (2009)"
2254,649.0,4.0,Cold Fever (Á köldum klaka) (1995)
2255,5983.0,4.0,Invaders from Mars (1953)
2256,179.0,4.0,Mad Love (1995)
2257,2285.0,4.0,If.... (1968)
2258,2286.0,4.0,"Fiendish Plot of Dr. Fu Manchu, The (1980)"
2259,51063.0,4.0,Trailer Park Boys: The Movie (2006)
2260,71520.0,4.0,"Invention of Lying, The (2009)"
2261,6279.0,4.0,"Good Thief, The (2002)"
2262,2240.0,4.0,My Bodyguard (1980)
2263,6416.0,4.0,King Rat (1965)
2264,72041.0,4.0,Tormented (2009)
2265,6480.0,4.0,Thoroughly Modern Millie (1967)
2266,49394.0,4.0,Simon of the Desert (Simón del desierto) (1965)
2267,6478.0,4.0,"Life and Times of Judge Roy Bean, The (1972)"
2268,32668.0,4.0,Blind Horizon (2003)
2269,103755.0,4.0,Turbo (2013)
2270,6460.0,4.0,"Trial, The (Procès, Le) (1962)"
2271,49528.0,4.0,Turistas (2006)
2272,6451.0,4.0,"Hot Rock, The (1972)"
2273,6449.0,4.0,From the Terrace (1960)
2274,6441.0,4.0,Battle of Britain (1969)
2275,6429.0,4.0,Winchester '73 (1950)
2276,6421.0,4.0,"Rare Breed, The (1966)"
2277,104076.0,4.0,"Smurfs 2, The (2013)"
2278,104283.0,4.0,"Wind Rises, The (Kaze tachinu) (2013)"
2279,2238.0,4.0,Seven Beauties (Pasqualino Settebellezze) (1976)
2280,104913.0,4.0,Rush (2013)
2281,71838.0,4.0,Law Abiding Citizen (2009)
2282,6412.0,4.0,Destry Rides Again (1939)
2283,49932.0,4.0,Inland Empire (2006)
2284,6386.0,4.0,Nevada Smith (1966)
2285,6356.0,4.0,Gunfight at the O.K. Corral (1957)
2286,6344.0,4.0,101 Reykjavik (101 Reykjavík) (2000)
2287,2209.0,4.0,Young and Innocent (1937)
2288,71745.0,4.0,Where the Wild Things Are (2009)
2289,6320.0,4.0,Scenes from a Mall (1991)
2290,2214.0,4.0,Number Seventeen (a.k.a. Number 17) (1932)
2291,6311.0,4.0,"Other Side of Heaven, The (2001)"
2292,6288.0,4.0,Better Luck Tomorrow (2002)
2293,1076.0,4.0,"Innocents, The (1961)"
2294,1890.0,4.0,Little Boy Blue (1997)
2295,73211.0,4.0,Pontypool (2008)
2296,6987.0,4.0,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)"
2297,7705.0,4.0,Pat and Mike (1952)
2298,7584.0,4.0,Woman of the Year (1942)
2299,7587.0,4.0,"Samouraï, Le (Godson, The) (1967)"
2300,96667.0,4.0,Ai Weiwei: Never Sorry (2012)
2301,44204.0,4.0,Tsotsi (2005)
2302,7636.0,4.0,Raising Cain (1992)
2303,7704.0,4.0,"Delta Force, The (1986)"
2304,263.0,4.0,Ladybird Ladybird (1994)
2305,7364.0,4.0,Intermission (2003)
2306,7707.0,4.0,"He Said, She Said (1991)"
2307,44168.0,4.0,"Naked Spur, The (1953)"
2308,264.0,4.0,"Enfer, L' (1994)"
2309,1216.0,4.0,"Big Blue, The (Grand bleu, Le) (1988)"
2310,1218.0,4.0,"Killer, The (Die xue shuang xiong) (1989)"
2311,96520.0,4.0,Prime Suspect: The Lost Child (1995)
2312,7582.0,4.0,Old Acquaintance (1943)
2313,7581.0,4.0,"Fountainhead, The (1949)"
2314,7580.0,4.0,"Man in the Gray Flannel Suit, The (1956)"
2315,96911.0,4.0,"Royal Affair, A (Kongelig affære, En) (2012)"
2316,96966.0,4.0,Laurence Anyways (2012)
2317,7560.0,4.0,Fail-Safe (1964)
2318,97395.0,4.0,West of Memphis (2012)
2319,7482.0,4.0,Enter the Dragon (1973)
2320,7479.0,4.0,Watch on the Rhine (1943)
2321,7478.0,4.0,Swimming to Cambodia (1987)
2322,1988.0,4.0,Hello Mary Lou: Prom Night II (1987)
2323,7474.0,4.0,"Boys in the Band, The (1970)"
2324,76755.0,4.0,Peacock (2010)
2325,7418.0,4.0,"American Nightmare, The (2000)"
2326,7416.0,4.0,"Sunshine Boys, The (1975)"
2327,97866.0,4.0,"Imposter, The (2012)"
2328,6990.0,4.0,The Great Train Robbery (1978)
2329,1943.0,4.0,"Greatest Show on Earth, The (1952)"
2330,44100.0,4.0,Cyrano de Bergerac (1950)
2331,43869.0,4.0,Curious George (2006)
2332,7899.0,4.0,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975)
2333,8167.0,4.0,Captain Blood (1935)
2334,8147.0,4.0,Charly (1968)
2335,43677.0,4.0,"Tuskegee Airmen, The (1995)"
2336,1897.0,4.0,High Art (1998)
2337,294.0,4.0,"Perez Family, The (1995)"
2338,8016.0,4.0,"Getaway, The (1972)"
2339,7983.0,4.0,Broadway Danny Rose (1984)
2340,7941.0,4.0,Smiles of a Summer Night (Sommarnattens leende) (1955)
2341,7939.0,4.0,Through a Glass Darkly (Såsom i en spegel) (1961)
2342,291.0,4.0,Poison Ivy II (1996)
2343,7933.0,4.0,"Night in Casablanca, A (1946)"
2344,63033.0,4.0,Blindness (2008)
2345,7923.0,4.0,Rolling Thunder (1977)
2346,95873.0,4.0,Ruby Sparks (2012)
2347,96471.0,4.0,Prime Suspect 3 (1993)
2348,1938.0,4.0,"Lost Weekend, The (1945)"
2349,96473.0,4.0,Prime Suspect: Inner Circles (1995)
2350,7889.0,4.0,Pat Garrett and Billy the Kid (1973)
2351,7888.0,4.0,How to Succeed in Business Without Really Trying (1967)
2352,96486.0,4.0,Prime Suspect 7: The Final Act (2006)
2353,96488.0,4.0,Searching for Sugar Man (2012)
2354,7839.0,4.0,Love Crazy (1941)
2355,268.0,4.0,Little Odessa (1994)
2356,7833.0,4.0,Shadow of the Thin Man (1941)
2357,43832.0,4.0,"Call of Cthulhu, The (2005)"
2358,7826.0,4.0,"Secret Life of Walter Mitty, The (1947)"
2359,96518.0,4.0,"Last Witness, The (2003)"
2360,7817.0,4.0,Zardoz (1974)
2361,7792.0,4.0,"Parallax View, The (1974)"
2362,7789.0,4.0,"11'09""01 - September 11 (2002)"
2363,44653.0,4.0,Money (L'argent) (1983)
2364,7377.0,4.0,"United States of Leland, The (2003)"
2365,7343.0,4.0,Wisconsin Death Trip (1999)
2366,46347.0,4.0,Metal: A Headbanger's Journey (2005)
2367,2063.0,4.0,"Seventh Heaven (Septième ciel, Le) (1997)"
2368,1153.0,4.0,Raw Deal (1948)
2369,1154.0,4.0,T-Men (1947)
2370,7070.0,4.0,Red River (1948)
2371,7071.0,4.0,"Woman Under the Influence, A (1974)"
2372,7072.0,4.0,Stagecoach (1939)
2373,7081.0,4.0,I'm No Angel (1933)
2374,1169.0,4.0,American Dream (1990)
2375,45928.0,4.0,Who Killed the Electric Car? (2006)
2376,7087.0,4.0,"Passage to India, A (1984)"
2377,74488.0,4.0,Ondine (2009)
2378,74948.0,4.0,Harry Brown (2009)
2379,75341.0,4.0,Remember Me (2010)
2380,7094.0,4.0,Attraction (2000)
2381,7060.0,4.0,Jesus Christ Superstar (1973)
2382,2066.0,4.0,Out of the Past (1947)
2383,7059.0,4.0,National Velvet (1944)
2384,1150.0,4.0,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
2385,99638.0,4.0,Fish Story (Fisshu sutôrî) (2009)
2386,73881.0,4.0,3 Idiots (2009)
2387,1145.0,4.0,Snowriders (1996)
2388,100304.0,4.0,"Liability, The (2012)"
2389,73469.0,4.0,Mr. Warmth: The Don Rickles Project (2007)
2390,100344.0,4.0,No (2012)
2391,2075.0,4.0,Mephisto (1981)
2392,100383.0,4.0,Side Effects (2013)
2393,7027.0,4.0,Silverado (1985)
2394,229.0,4.0,Death and the Maiden (1994)
2395,73392.0,4.0,Collapse (2009)
2396,1138.0,4.0,Dadetown (1995)
2397,7006.0,4.0,Knight Moves (1992)
2398,7335.0,4.0,Pickup on South Street (1953)
2399,7095.0,4.0,Looking for Mr. Goodbar (1977)
2400,76054.0,4.0,Oceans (Océans) (2009)
2401,7251.0,4.0,Where the Day Takes You (1992)
2402,7209.0,4.0,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)"
2403,7211.0,4.0,People Will Talk (1951)
2404,7215.0,4.0,To Have and Have Not (1944)
2405,7218.0,4.0,"Ox-Bow Incident, The (1943)"
2406,7227.0,4.0,"Trouble with Angels, The (1966)"
2407,7250.0,4.0,"Out of Towners, The (1970)"
2408,2010.0,4.0,Metropolis (1927)
2409,7205.0,4.0,"Wind and the Lion, The (1975)"
2410,7253.0,4.0,It (1927)
2411,7256.0,4.0,Touching the Void (2003)
2412,7307.0,4.0,Flesh & Blood (1985)
2413,97904.0,4.0,Smashed (2012)
2414,7311.0,4.0,"Goodbye, Mr. Chips (1939)"
2415,7327.0,4.0,Persona (1966)
2416,44949.0,4.0,Hoot (2006)
2417,2020.0,4.0,Dangerous Liaisons (1988)
2418,7201.0,4.0,Crime Spree (2003)
2419,1180.0,4.0,Hear My Song (1991)
2420,7123.0,4.0,Naked Lunch (1991)
2421,7131.0,4.0,"Summer Place, A (1959)"
2422,76210.0,4.0,Defendor (2009)
2423,7141.0,4.0,My Flesh and Blood (2003)
2424,44889.0,4.0,Reefer Madness: The Movie Musical (2005)
2425,62999.0,4.0,Madagascar: Escape 2 Africa (2008)
2426,76701.0,4.0,Love's Long Journey (2005)
2427,7181.0,4.0,Ship of Fools (1965)
2428,44719.0,4.0,Brainstorm (2001)
2429,7199.0,4.0,Melvin Goes to Dinner (2003)
2430,1961.0,3.9954128440366974,Rain Man (1988)
2431,1079.0,3.994949494949495,"Fish Called Wanda, A (1988)"
2432,1230.0,3.9942528735632186,Annie Hall (1977)
2433,46578.0,3.9913793103448274,Little Miss Sunshine (2006)
2434,60069.0,3.9913793103448274,WALL·E (2008)
2435,1080.0,3.990740740740741,Monty Python's Life of Brian (1979)
2436,1.0,3.988593155893536,Toy Story (1995)
2437,1249.0,3.9875,"Femme Nikita, La (Nikita) (1990)"
2438,3578.0,3.9857954545454546,Gladiator (2000)
2439,8874.0,3.9857142857142858,Shaun of the Dead (2004)
2440,919.0,3.985148514851485,"Wizard of Oz, The (1939)"
2441,2352.0,3.9833333333333334,"Big Chill, The (1983)"
2442,308.0,3.9833333333333334,Three Colors: White (Trzy kolory: Bialy) (1994)
2443,3481.0,3.98125,High Fidelity (2000)
2444,3476.0,3.98,Jacob's Ladder (1990)
2445,902.0,3.98,Breakfast at Tiffany's (1961)
2446,6440.0,3.98,Barton Fink (1991)
2447,30707.0,3.979591836734694,Million Dollar Baby (2004)
2448,32.0,3.9795454545454545,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
2449,1263.0,3.9791666666666665,"Deer Hunter, The (1978)"
2450,3178.0,3.9782608695652173,"Hurricane, The (1999)"
2451,8950.0,3.977272727272727,"Machinist, The (Maquinista, El) (2004)"
2452,1210.0,3.977064220183486,Star Wars: Episode VI - Return of the Jedi (1983)
2453,2730.0,3.9761904761904763,Barry Lyndon (1975)
2454,1635.0,3.9761904761904763,"Ice Storm, The (1997)"
2455,48738.0,3.9722222222222223,"Last King of Scotland, The (2006)"
2456,5992.0,3.9722222222222223,"Hours, The (2002)"
2457,589.0,3.971311475409836,Terminator 2: Judgment Day (1991)
2458,1303.0,3.9705882352941178,"Man Who Would Be King, The (1975)"
2459,1246.0,3.9690721649484537,Dead Poets Society (1989)
2460,56152.0,3.96875,Enchanted (2007)
2461,2599.0,3.9655172413793105,Election (1999)
2462,1179.0,3.9642857142857144,"Grifters, The (1990)"
2463,906.0,3.9642857142857144,Gaslight (1944)
2464,7387.0,3.9642857142857144,Dawn of the Dead (1978)
2465,3168.0,3.962962962962963,Easy Rider (1969)
2466,1237.0,3.9615384615384617,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
2467,1274.0,3.9615384615384617,Akira (1988)
2468,2863.0,3.9615384615384617,"Hard Day's Night, A (1964)"
2469,497.0,3.9603174603174605,Much Ado About Nothing (1993)
2470,915.0,3.96,Sabrina (1954)
2471,1610.0,3.95959595959596,"Hunt for Red October, The (1990)"
2472,6874.0,3.958677685950413,Kill Bill: Vol. 1 (2003)
2473,1296.0,3.9583333333333335,"Room with a View, A (1986)"
2474,848.0,3.9583333333333335,"Spitfire Grill, The (1996)"
2475,215.0,3.9583333333333335,Before Sunrise (1995)
2476,805.0,3.957627118644068,"Time to Kill, A (1996)"
2477,1086.0,3.9571428571428573,Dial M for Murder (1954)
2478,2287.0,3.9545454545454546,Them! (1954)
2479,1945.0,3.9545454545454546,On the Waterfront (1954)
2480,94959.0,3.9545454545454546,Moonrise Kingdom (2012)
2481,5292.0,3.9545454545454546,Slap Shot (1977)
2482,3972.0,3.9545454545454546,"Legend of Drunken Master, The (Jui kuen II) (1994)"
2483,5418.0,3.9537037037037037,"Bourne Identity, The (2002)"
2484,2067.0,3.953125,Doctor Zhivago (1965)
2485,8983.0,3.9523809523809526,House of Flying Daggers (Shi mian mai fu) (2004)
2486,4327.0,3.9523809523809526,"Magnificent Seven, The (1960)"
2487,3083.0,3.9523809523809526,All About My Mother (Todo sobre mi madre) (1999)
2488,1185.0,3.9516129032258065,My Left Foot (1989)
